arm_id,state_index,year,threshold,max_d_phi,auroc,auprc,balanced_accuracy,f1,accuracy,count_predicted_positive,selection_rate,ks_statistic,ks_pvalue,score_mean,score_median,score_iqr,y0_mean,y0_median,y1_mean,y1_median
D6_ARM_001,6,2024,0.5,0.0012224798257705195,0.7450229966092591,0.20935741537001326,0.5060430945524119,0.027715355805243445,0.9197527047913446,107,0.0033075734157650694,0.355541315639126,1.9000018991532214e-267,0.06553225742334087,0.04327458742560049,0.04848360557207998,0.06040582009935432,0.041090866806005155,0.1251113399709755,0.08542854293736203
D6_ARM_001,7,2022,0.5,0.0007424330648408596,0.7727393753454928,0.19702003869553097,0.506249085262283,0.0289234065345474,0.9339526411657559,98,0.003570127504553734,0.4142630604404974,1.3309061642790206e-257,0.06452113855328764,0.04189761838713804,0.04831694231241431,0.05982518493742448,0.04011505350436299,0.1326934307008184,0.09881210361288717
D6_ARM_001,7,2023,0.5,0.0007772033084682472,0.7729237840970361,0.19131817478579694,0.5029803641379549,0.016798418972332016,0.932028554838269,95,0.003244867985107764,0.41584351089386246,1.128303360324764e-282,0.06448482937248105,0.04271212472783679,0.047345093834563784,0.060014507764119436,0.040792717045804144,0.12786189279678054,0.09601944974941906
D6_ARM_001,7,2024,0.5,0.0013557312905871147,0.745603015379804,0.20997884464868535,0.5062213925923085,0.02844311377245509,0.9197527047913446,109,0.0033693972179289025,0.36328196812009567,1.379348539802005e-279,0.06557504114749468,0.04312621838195473,0.0485842260752576,0.06041866596461482,0.041093741946111775,0.12550205931856073,0.08550186849480558
D6_ARM_001,8,2022,0.5,0.0005313846643854684,0.7670034567042711,0.1940105448778276,0.5050795637187832,0.024664879356568366,0.9337340619307832,96,0.0034972677595628415,0.4068001434040194,5.004456065233214e-248,0.06446888343276874,0.04236069520721977,0.04643644931905144,0.05997161826462442,0.04061974254028836,0.12975676742548448,0.09502373331736372
D6_ARM_001,8,2023,0.5,0.0008100575246114,0.7656271455600238,0.1886759635879773,0.5024985265653835,0.01485148514851485,0.932028554838269,91,0.003108241964682174,0.4045597086204853,6.323003261021648e-267,0.0644582313910804,0.04309332613669196,0.04553357102062511,0.06018478333568161,0.04138971202552694,0.12504416058706058,0.09112435983411604
D6_ARM_001,8,2024,0.5,0.0013944780890673468,0.7346031580365739,0.20346679401321643,0.505848010666341,0.026976395653802922,0.9197217928902628,106,0.003276661514683153,0.3467196363264887,5.6639542689959004e-254,0.06557147305199656,0.04361196552381284,0.04678826180660446,0.060734333455448555,0.04167170295535246,0.1217883584060253,0.08182792853416872
D6_ARM_001,9,2022,0.5,0.0005332112249577562,0.7668133387397831,0.19368117294198206,0.5048358574499596,0.023630504833512353,0.9337704918032786,93,0.0033879781420765027,0.4086464030163182,2.2373658288858655e-250,0.06444260578225644,0.04241013499514167,0.04635685201640497,0.05997572443823884,0.040768835120231973,0.12928940046609794,0.09512135603612064
D6_ARM_001,9,2023,0.5,0.0008681492689416205,0.7656686777257858,0.18859519318266987,0.5023124563969127,0.013895781637717122,0.9321310243535882,86,0.002937459439150186,0.4064930299889154,1.377336763438348e-269,0.0644383845452655,0.04322009870341938,0.04556071333889855,0.06018640498870341,0.04146466419182953,0.12471994852290146,0.09157419919383536
D6_ARM_001,9,2024,0.5,0.0008782432544164781,0.7347804736820396,0.20357896670151454,0.505720070164968,0.026276276276276277,0.9198145285935085,101,0.0031221020092735705,0.3476563428669736,2.1901413110245233e-255,0.06555304550969124,0.043790336453588055,0.04679507654701259,0.0607366431221865,0.04185001376606523,0.12152892452514343,0.08222206949925291
D6_ARM_001,10,2022,0.5,0.0005303693246278998,0.7533357646362052,0.19029342316940095,0.5039684511157451,0.02043010752688172,0.9336247723132969,91,0.00331511839708561,0.38325529809372016,3.73171562912745e-219,0.0644366124848447,0.04368087650873779,0.04316476401116213,0.06031408003714175,0.04213734132488144,0.12428441112218765,0.09163676871294123
D6_ARM_001,10,2023,0.5,0.0009852084537494378,0.7465934430510413,0.18640617793770076,0.502221042033888,0.013861386138613862,0.9319602418280561,91,0.003108241964682174,0.36620332237612063,3.6992818836908346e-217,0.06450888238756528,0.04440059611127023,0.042393265696571224,0.060576486418598544,0.04279794986677691,0.12025961590716172,0.08652017530265772
D6_ARM_001,10,2024,0.5,0.0010001225503794614,0.710659913503969,0.19128326235540577,0.5040922556917019,0.02030075187969925,0.9194435857805255,97,0.0029984544049459043,0.30899540201420456,1.3525519560865623e-200,0.06545341146054824,0.044909083141557726,0.04394520390017693,0.06129520557295443,0.043348998275208495,0.11377977852014907,0.07754972073489479
D6_ARM_001,11,2022,0.5,0.0005456112491314421,0.7532439084053603,0.19038329889428224,0.5039684511157451,0.02043010752688172,0.9336247723132969,91,0.00331511839708561,0.3839481489736811,5.634728614220618e-220,0.06442215930273276,0.043703417927210074,0.04308685369306692,0.06031543954554289,0.04219051472214893,0.12404040129504082,0.09161126111170641
D6_ARM_001,11,2023,0.5,0.0010186985116700192,0.7463849955563805,0.18620839850760018,0.5022576077790979,0.013875123885034688,0.932028554838269,89,0.003039928954469379,0.3663005656487628,2.812856080460798e-217,0.06450216951069866,0.04448915680633621,0.04223837771287192,0.06059254393253087,0.04295790630543775,0.11993008050693119,0.08601553072945584
D6_ARM_001,11,2024,0.5,0.0010257372165589304,0.7102172334748518,0.19132224530563832,0.5038971718056309,0.019556224144415192,0.9194126738794436,96,0.0029675425038639875,0.3112725661076463,1.2622712723559026e-203,0.06545000284033724,0.04500301847102352,0.04357312112021293,0.0613051570263703,0.04344837015754851,0.11362110009380308,0.07771271975384546
D6_ARM_001,12,2022,0.5,0.0006347921662671778,0.7073826325335398,0.13543776251523273,0.5002242366220029,0.0011280315848843769,0.9354826958105646,4,0.00014571948998178506,0.312090382128744,1.0319354930603458e-143,0.06448211300532546,0.04987822009991699,0.046589759048611644,0.062241400740373,0.04830315853185864,0.09701107381722159,0.08017482854265844
D6_ARM_001,12,2023,0.5,0.0011382465519626838,0.7074301556354884,0.14362401723239937,0.4999634342547901,0.0,0.9340437886395464,2,6.831301021279503e-05,0.3083013226677367,1.392484894652212e-152,0.06544953177257046,0.050975430760954836,0.04606821434978053,0.06305213578401103,0.049469309043469016,0.09943811938020292,0.08261970460145888
D6_ARM_001,12,2024,0.5,0.0011071848731891965,0.6656271492743491,0.14250613781283214,0.5003733819259676,0.001558846453624318,0.9208037094281298,3,9.273570324574961e-05,0.2507191356458925,3.3226516201608963e-131,0.0660199009726596,0.05140010708088733,0.04694247133319891,0.06378373135128858,0.049843048030946684,0.0920085020307082,0.07550834945494533
D6_ARM_001,13,2022,0.5,0.0006788150139907906,0.7054665507395395,0.13518007408684635,0.4999805303531794,0.0,0.9355191256830601,1,3.6429872495446266e-05,0.3055109842376425,1.331861081563574e-137,0.06445443318541684,0.04987363496807076,0.04659945624076148,0.06223960613836396,0.04826872570914761,0.09660761204090856,0.08061891789157535
D6_ARM_001,13,2023,0.5,0.0007204496258740569,0.7054559276428163,0.1438304143895885,0.5002409187862856,0.0010357327809425167,0.9341121016497592,2,6.831301021279503e-05,0.30561672593388234,6.932418350895353e-150,0.06537966574111127,0.05093000802071011,0.046298415401931144,0.06301021197098083,0.04945093802079325,0.09897210830488899,0.0807645596166011
D6_ARM_001,13,2024,0.5,0.0012784284743348185,0.6637999938724785,0.14125785347941688,0.4999832141538255,0.0,0.920741885625966,1,3.091190108191654e-05,0.2450670930206102,2.7032187370590446e-125,0.06594349757569412,0.0514127770182565,0.04711233880630516,0.0637594545686964,0.04987566489224133,0.09132628690438749,0.07479030577582466
