year,arm_id,model,feature,intercept,beta_j,mean_scaled_X_j_Y0,mean_scaled_X_j_Y1,mean_beta_scaled_X_j_Y0,mean_beta_scaled_X_j_Y1,class_separation_contribution,baseline_present,fairbias_present,comparison_type,absence_equivalent_zero_contribution,interpretation_status
2022,D6_ARM_001,baseline,hypev_a,-2.480813540430048,0.03816876868710634,0.8750567864698933,0.8892029395138497,0.03339984007085196,0.03393978131419914,0.0005399412433471767,True,True,shared_feature_same_name,False,descriptive decomposition of the fitted terminal linear scoring function
2022,D6_ARM_001,baseline,chlev_a,-2.480813540430048,0.1849935020422332,0.8901652324026841,0.9099302807612586,0.16467478373841093,0.1683311892522977,0.003656405513886792,True,True,shared_feature_same_name,False,descriptive decomposition of the fitted terminal linear scoring function
2022,D6_ARM_001,baseline,dibev_a,-2.480813540430048,0.18495985021932904,0.9634619627999947,0.9641982287544753,0.1782017803315078,0.17833795997217008,0.00013617964066230616,True,True,shared_feature_same_name,False,descriptive decomposition of the fitted terminal linear scoring function
2022,D6_ARM_001,baseline,asev_a,-2.480813540430048,-0.5666242875481572,0.9534415845696559,0.9321650650084794,-0.5402431585755674,-0.5281873658377113,0.012055792737856057,True,True,representation_reparameterized,False,descriptive decomposition of the fitted terminal linear scoring function
2022,D6_ARM_001,baseline,visiondf_a,-2.480813540430048,1.9453076696996852,0.439180717261789,0.4720180893159978,0.854341617673567,0.9182204093834015,0.06387879170983456,True,True,shared_feature_same_name,False,descriptive decomposition of the fitted terminal linear scoring function
2022,D6_ARM_001,baseline,hearingdf_a,-2.480813540430048,0.8147662729322994,0.4382617499318563,0.4475975127190504,0.357080892560766,0.3646873572118682,0.007606464651102203,True,True,representation_reparameterized,False,descriptive decomposition of the fitted terminal linear scoring function
2022,D6_ARM_001,baseline,diff_a,-2.480813540430048,0.8360659838565015,0.4571161559129319,0.4791407574901075,0.38217926863004736,0.40059328881671613,0.018414020186668743,True,True,representation_reparameterized,False,descriptive decomposition of the fitted terminal linear scoring function
2022,D6_ARM_001,baseline,comdiff_a,-2.480813540430048,0.040164841807268134,0.4117363031034618,0.42204635387224426,0.01653732348045995,0.016951425038612997,0.00041410155815305,True,True,shared_feature_same_name,False,descriptive decomposition of the fitted terminal linear scoring function
2022,D6_ARM_001,baseline,uppslfcr_a,-2.480813540430048,-1.0971444211112762,0.4123593318017212,0.4193329564725835,-0.45241774037943205,-0.4600688137819926,-0.007651073402560556,True,True,shared_feature_same_name,False,descriptive decomposition of the fitted terminal linear scoring function
2022,D6_ARM_001,baseline,cogmemdff_a,-2.480813540430048,1.6618766421770692,0.44515400490635115,0.48162803843979657,0.7397910429254414,0.8004063873006575,0.06061534437521609,True,True,shared_feature_same_name,False,descriptive decomposition of the fitted terminal linear scoring function
2022,D6_ARM_001,baseline,usualpl_a,-2.480813540430048,1.6455072801094341,0.5297982944589386,0.5699547767100056,0.871786950521745,0.9378647344094612,0.06607778388771611,True,True,representation_reparameterized,False,descriptive decomposition of the fitted terminal linear scoring function
2022,D6_ARM_001,fairbias,educp_a,-7.7767452643864114,-0.2051005672928068,0.6330679561472755,0.5647258338044093,-0.12984259694070394,-0.11582558887818768,0.01401700806251626,True,True,shared_feature_same_name,False,descriptive decomposition of the fitted terminal linear scoring function
2022,D6_ARM_001,fairbias,region,-7.7767452643864114,0.33525663249480153,0.5629972872292097,0.6073110985490862,0.1887485746201734,0.20360507377628517,0.01485649915611179,True,True,shared_feature_same_name,False,descriptive decomposition of the fitted terminal linear scoring function
2022,D6_ARM_001,fairbias,pcnt18uptc,-7.7767452643864114,0.12023898813025438,0.2085099412660291,0.22927460534737376,0.02507102435292611,0.02756774655093163,0.002496722198005521,True,True,representation_reparameterized,False,descriptive decomposition of the fitted terminal linear scoring function
2022,D6_ARM_001,fairbias,pcntlt18tc,-7.7767452643864114,0.18687730552847617,0.05704031222670298,0.08136148456138902,0.010659539855429247,0.015204615008629092,0.004545075153199845,True,True,representation_reparameterized,False,descriptive decomposition of the fitted terminal linear scoring function
2022,D6_ARM_001,fairbias,ratcat_a,-7.7767452643864114,-1.054579163915696,0.6896268717070089,0.5334174022698613,-0.7272661297785744,-0.5625308781038328,0.1647352516747415,True,True,shared_feature_same_name,False,descriptive decomposition of the fitted terminal linear scoring function
2022,D6_ARM_001,fairbias,empwrklsw1_a,-7.7767452643864114,0.11960077016561417,0.9641369105564425,0.9564725833804409,0.11531151704764638,0.11439485761459535,-0.0009166594330510282,True,True,representation_reparameterized,False,descriptive decomposition of the fitted terminal linear scoring function
2022,D6_ARM_001,fairbias,empwrkft1_a,-7.7767452643864114,-0.21616527553220372,0.9633970639772594,0.9553420011305822,-0.20825299178156037,-0.20651176690187917,0.0017412248796812007,True,True,representation_reparameterized,False,descriptive decomposition of the fitted terminal linear scoring function
2022,D6_ARM_001,fairbias,notcov_a,-7.7767452643864114,0.31860515105591813,0.9971963708578326,0.998304126625212,0.31771190036957314,0.31806483706317207,0.0003529366935989511,True,True,representation_reparameterized,False,descriptive decomposition of the fitted terminal linear scoring function
2022,D6_ARM_001,fairbias,phstat_a,-7.7767452643864114,1.9068549121098346,0.5679360876393702,0.6439608064820048,1.0829717184795746,1.2279398270464215,0.14496810856684691,True,True,shared_feature_same_name,False,descriptive decomposition of the fitted terminal linear scoring function
2022,D6_ARM_001,fairbias,hypev_a,-7.7767452643864114,1.080870665581942,0.8750567864698933,0.8892029395138497,0.9458232112137088,0.961113373069754,0.015290161856045157,True,True,shared_feature_same_name,False,descriptive decomposition of the fitted terminal linear scoring function
2022,D6_ARM_001,fairbias,chlev_a,-7.7767452643864114,1.018423566782313,0.8901652324026841,0.9099302807612586,0.9065652510091481,0.9266944420561124,0.020129191046964354,True,True,shared_feature_same_name,False,descriptive decomposition of the fitted terminal linear scoring function
2022,D6_ARM_001,fairbias,dibev_a,-7.7767452643864114,0.517288064825286,0.9634619627999947,0.9641982287544753,0.49838737426958096,0.49876823586037095,0.0003808615907899643,True,True,shared_feature_same_name,False,descriptive decomposition of the fitted terminal linear scoring function
2022,D6_ARM_001,fairbias,asev_a,-7.7767452643864114,-0.48428875585965886,0.9989875783653285,1.0,-0.48379845144579836,-0.48428875585965886,-0.000490304413860474,True,True,representation_reparameterized,False,descriptive decomposition of the fitted terminal linear scoring function
2022,D6_ARM_001,fairbias,visiondf_a,-7.7767452643864114,1.8037745060997017,0.439180717261789,0.4720180893159978,0.7921829813673962,0.8514141959260888,0.05923121455869269,True,True,shared_feature_same_name,False,descriptive decomposition of the fitted terminal linear scoring function
2022,D6_ARM_001,fairbias,hearingdf_a,-7.7767452643864114,0.40002977613836876,0.6032942642420466,0.6064443188241945,0.2413356694703078,0.24259578509962804,0.0012601156293202667,True,True,representation_reparameterized,False,descriptive decomposition of the fitted terminal linear scoring function
2022,D6_ARM_001,fairbias,diff_a,-7.7767452643864114,-0.45727460229070616,0.4264242046649275,0.43911814584511033,-0.1949929585952854,-0.20079757549995514,-0.005804616904669732,True,True,representation_reparameterized,False,descriptive decomposition of the fitted terminal linear scoring function
2022,D6_ARM_001,fairbias,comdiff_a,-7.7767452643864114,0.22110597484028363,0.4117363031034618,0.42204635387224426,0.09103735667482542,0.09331697050070988,0.0022796138258844574,True,True,shared_feature_same_name,False,descriptive decomposition of the fitted terminal linear scoring function
2022,D6_ARM_001,fairbias,uppslfcr_a,-7.7767452643864114,-0.8399676092501496,0.4123593318017212,0.4193329564725835,-0.34636848208548093,-0.352226100928073,-0.005857618842592086,True,True,shared_feature_same_name,False,descriptive decomposition of the fitted terminal linear scoring function
2022,D6_ARM_001,fairbias,cogmemdff_a,-7.7767452643864114,1.4980282369907045,0.44515400490635115,0.48162803843979657,0.6668532691592126,0.7214924013092597,0.05463913215004707,True,True,shared_feature_same_name,False,descriptive decomposition of the fitted terminal linear scoring function
2022,D6_ARM_001,fairbias,usualpl_a,-7.7767452643864114,1.4290597325984673,0.754234648183482,0.7573487846240814,1.0778463646495857,1.082296651638664,0.004450286989078172,True,True,representation_reparameterized,False,descriptive decomposition of the fitted terminal linear scoring function
2022,D6_ARM_001,fairbias,agep_a,-7.7767452643864114,,,,,,,True,False,dropped_from_fairbias_representation,True,descriptive decomposition of the fitted terminal linear scoring function
2022,D6_ARM_002,baseline,agep_a,-2.5821995683289694,-1.4290675735252885,0.5289601519327786,0.41641791044776116,-0.7559198008141438,-0.5950893328560529,0.1608304679580909,True,True,representation_reparameterized,False,descriptive decomposition of the fitted terminal linear scoring function
2022,D6_ARM_002,baseline,educp_a,-2.5821995683289694,-0.07243126182938266,0.6330929904110608,0.5646635850025682,-0.04585572415081039,-0.040899295970838884,0.0049564281799715035,True,True,shared_feature_same_name,False,descriptive decomposition of the fitted terminal linear scoring function
2022,D6_ARM_002,baseline,region,-2.5821995683289694,0.24562359583008453,0.5629923814715311,0.6073446327683616,0.1382842131619801,0.14917817260866717,0.01089395944668704,True,False,representation_reparameterized,False,descriptive decomposition of the fitted terminal linear scoring function
2022,D6_ARM_002,baseline,pcnt18uptc,-2.5821995683289694,-0.22539617973213336,0.3941907098080442,0.38813559322033897,-0.08884908007663116,-0.08748427992992973,0.0013648001467014333,True,False,representation_reparameterized,False,descriptive decomposition of the fitted terminal linear scoring function
2022,D6_ARM_002,baseline,pcntlt18tc,-2.5821995683289694,-0.00372038919358513,0.1520720580409869,0.19472693032015065,-0.0005657672413819383,-0.0007244599672630931,-0.00015869272588115476,True,True,representation_reparameterized,False,descriptive decomposition of the fitted terminal linear scoring function
2022,D6_ARM_002,baseline,ratcat_a,-2.5821995683289694,-0.8101315430410964,0.6896420559544026,0.5331594958713604,-0.5587007829363744,-0.4319293250772782,0.12677145785909613,True,True,shared_feature_same_name,False,descriptive decomposition of the fitted terminal linear scoring function
2022,D6_ARM_002,baseline,empwrklsw1_a,-2.5821995683289694,-0.47909585122256565,0.7794131007540654,0.7448210922787194,-0.3734135829597883,-0.3568406952137942,0.01657288774599412,True,True,representation_reparameterized,False,descriptive decomposition of the fitted terminal linear scoring function
2022,D6_ARM_002,baseline,empwrkft1_a,-2.5821995683289694,0.6167295383662079,0.5440758478370907,0.5888418079096045,0.33554764647277213,0.3631561363628137,0.02760848989004151,True,True,representation_reparameterized,False,descriptive decomposition of the fitted terminal linear scoring function
2022,D6_ARM_002,baseline,notcov_a,-2.5821995683289694,-3.1938991854112078,0.9774169684226921,0.8964218455743879,-3.1217712592523283,-2.863081002364849,0.2586902568874796,True,True,representation_reparameterized,False,descriptive decomposition of the fitted terminal linear scoring function
2022,D6_ARM_002,baseline,phstat_a,-2.5821995683289694,2.149539913824539,0.5679243079079548,0.6439736346516007,1.2207759678793262,1.384247031134277,0.16347106325495092,True,True,shared_feature_same_name,False,descriptive decomposition of the fitted terminal linear scoring function
2022,D6_ARM_002,baseline,hypev_a,-2.5821995683289694,0.058790910386622534,0.8750665161131226,0.8892655367231639,0.05144595713114057,0.05228073047940332,0.0008347733482627446,True,True,representation_reparameterized,False,descriptive decomposition of the fitted terminal linear scoring function
2022,D6_ARM_002,baseline,chlev_a,-2.5821995683289694,0.19950141048935044,0.8901737855131149,0.9099811676082862,0.17759092579051092,0.1815425264565991,0.00395160066608818,True,True,shared_feature_same_name,False,descriptive decomposition of the fitted terminal linear scoring function
2022,D6_ARM_002,baseline,dibev_a,-2.5821995683289694,0.22034398915116915,0.9634648081091253,0.9642184557438794,0.21229367922553036,0.21245974095178644,0.0001660617262560754,True,True,shared_feature_same_name,False,descriptive decomposition of the fitted terminal linear scoring function
2022,D6_ARM_002,baseline,asev_a,-2.5821995683289694,-0.5427267150155931,0.9534452101909174,0.9320150659133709,-0.5174601868742683,-0.5058294750682053,0.011630711806063036,True,True,representation_reparameterized,False,descriptive decomposition of the fitted terminal linear scoring function
2022,D6_ARM_002,baseline,visiondf_a,-2.5821995683289694,1.9299933572697217,0.4391776661604953,0.4719774011299436,0.8476099783509754,0.9109132489622179,0.06330327061124255,True,True,shared_feature_same_name,False,descriptive decomposition of the fitted terminal linear scoring function
2022,D6_ARM_002,baseline,hearingdf_a,-2.5821995683289694,0.8156321507428345,0.438258770392867,0.44757062146892657,0.35745794347744414,0.3650529885980076,0.007595045120563457,True,True,shared_feature_same_name,False,descriptive decomposition of the fitted terminal linear scoring function
2022,D6_ARM_002,baseline,diff_a,-2.5821995683289694,0.8547027802978361,0.45711170813378516,0.4790960451977402,0.39069464784863916,0.4094847218602063,0.01879007401156713,True,True,shared_feature_same_name,False,descriptive decomposition of the fitted terminal linear scoring function
2022,D6_ARM_002,baseline,comdiff_a,-2.5821995683289694,0.0908617772865303,0.4117353891679322,0.42214689265536726,0.03741100923155954,0.0383570169426528,0.0009460077110932599,True,True,shared_feature_same_name,False,descriptive decomposition of the fitted terminal linear scoring function
2022,D6_ARM_002,baseline,uppslfcr_a,-2.5821995683289694,-1.1088840418841346,0.41235836934937514,0.41932203389830514,-0.4572576153088859,-0.4649795118002287,-0.007721896491342749,True,True,shared_feature_same_name,False,descriptive decomposition of the fitted terminal linear scoring function
2022,D6_ARM_002,baseline,cogmemdff_a,-2.5821995683289694,1.6446785096550207,0.44515048865007995,0.48158192090395485,0.7321294422452177,0.7920474359491185,0.059917993703900836,True,True,shared_feature_same_name,False,descriptive decomposition of the fitted terminal linear scoring function
2022,D6_ARM_002,baseline,usualpl_a,-2.5821995683289694,1.6554266559896156,0.5297959739905774,0.5699152542372882,0.8770383775799829,0.9434529035195055,0.0664145259395226,True,True,shared_feature_same_name,False,descriptive decomposition of the fitted terminal linear scoring function
2022,D6_ARM_002,fairbias,agep_a,-7.177373633052951,-3.9422168766450065,0.13526695123571392,0.04297205884883271,-0.5332516580137485,-0.1694051756180507,0.36384648239569783,True,True,representation_reparameterized,False,descriptive decomposition of the fitted terminal linear scoring function
2022,D6_ARM_002,fairbias,educp_a,-7.177373633052951,-0.33303046881964343,0.6330929904110608,0.5646635850025682,-0.21083925540302562,-0.18805017843878585,0.022789076964239742,True,True,shared_feature_same_name,False,descriptive decomposition of the fitted terminal linear scoring function
2022,D6_ARM_002,fairbias,pcntlt18tc,-7.177373633052951,-0.010392820316551643,0.0862813130460991,0.11517053776940782,-0.000896706183164251,-0.0011969467047980799,-0.0003002405216338289,True,True,representation_reparameterized,False,descriptive decomposition of the fitted terminal linear scoring function
2022,D6_ARM_002,fairbias,ratcat_a,-7.177373633052951,-0.9032515389729838,0.6896420559544026,0.5331594958713604,-0.6229202483813068,-0.48157713516386647,0.14134311321744036,True,True,shared_feature_same_name,False,descriptive decomposition of the fitted terminal linear scoring function
2022,D6_ARM_002,fairbias,empwrklsw1_a,-7.177373633052951,-0.42936168241925515,0.9641397033056885,0.9564971751412429,-0.4139646450985319,-0.410683236347909,0.003281408750622931,True,True,representation_reparameterized,False,descriptive decomposition of the fitted terminal linear scoring function
2022,D6_ARM_002,fairbias,empwrkft1_a,-7.177373633052951,0.4851477254962971,0.7490557956625005,0.7495762711864407,0.3634027155354812,0.36365522305209724,0.0002525075166160763,True,True,representation_reparameterized,False,descriptive decomposition of the fitted terminal linear scoring function
2022,D6_ARM_002,fairbias,notcov_a,-7.177373633052951,1.1286911895360299,0.9971965891835066,0.9983050847457627,1.1255270044468038,1.126778153621562,0.0012511491747582678,True,True,representation_reparameterized,False,descriptive decomposition of the fitted terminal linear scoring function
2022,D6_ARM_002,fairbias,phstat_a,-7.177373633052951,1.7386588827494276,0.5679243079079548,0.6439736346516007,0.9874266426734866,1.1196504801434402,0.13222383746995364,True,True,shared_feature_same_name,False,descriptive decomposition of the fitted terminal linear scoring function
2022,D6_ARM_002,fairbias,hypev_a,-7.177373633052951,-0.5514054560453532,0.9984036132850523,0.9983050847457627,-0.5505251997007727,-0.5504708705266322,5.432917414046416e-05,True,True,representation_reparameterized,False,descriptive decomposition of the fitted terminal linear scoring function
2022,D6_ARM_002,fairbias,chlev_a,-7.177373633052951,0.6691714206179167,0.8901737855131149,0.9099811676082862,0.5956788566486397,0.6089333906639874,0.013254534015347666,True,True,shared_feature_same_name,False,descriptive decomposition of the fitted terminal linear scoring function
2022,D6_ARM_002,fairbias,dibev_a,-7.177373633052951,0.448835906360469,0.9634648081091253,0.9642184557438794,0.4324376003940746,0.43277586451329586,0.000338264119221308,True,True,shared_feature_same_name,False,descriptive decomposition of the fitted terminal linear scoring function
2022,D6_ARM_002,fairbias,asev_a,-7.177373633052951,-0.35873549896107054,0.9989876572051551,1.0,-0.35837233566344223,-0.35873549896107054,-0.0003631632976283141,True,True,representation_reparameterized,False,descriptive decomposition of the fitted terminal linear scoring function
2022,D6_ARM_002,fairbias,visiondf_a,-7.177373633052951,1.6610267490927502,0.4391776661604953,0.4719774011299436,0.7294858510967086,0.7839670882441151,0.05448123714740645,True,True,shared_feature_same_name,False,descriptive decomposition of the fitted terminal linear scoring function
2022,D6_ARM_002,fairbias,hearingdf_a,-7.177373633052951,0.9225514561071504,0.438258770392867,0.44757062146892657,0.40431626677766874,0.41290692854694044,0.008590661769271705,True,True,shared_feature_same_name,False,descriptive decomposition of the fitted terminal linear scoring function
2022,D6_ARM_002,fairbias,diff_a,-7.177373633052951,0.45986518189248854,0.45711170813378516,0.4790960451977402,0.21020975880612924,0.2203195899688307,0.010109831162701456,True,True,shared_feature_same_name,False,descriptive decomposition of the fitted terminal linear scoring function
2022,D6_ARM_002,fairbias,comdiff_a,-7.177373633052951,0.3845168044928755,0.4117353891679322,0.42214689265536726,0.1583191761394838,0.16232257419043875,0.004003398050954967,True,True,shared_feature_same_name,False,descriptive decomposition of the fitted terminal linear scoring function
2022,D6_ARM_002,fairbias,uppslfcr_a,-7.177373633052951,-0.6673499402632816,0.41235836934937514,0.41932203389830514,-0.2751873331523697,-0.27983453427311167,-0.004647201120741963,True,True,shared_feature_same_name,False,descriptive decomposition of the fitted terminal linear scoring function
2022,D6_ARM_002,fairbias,cogmemdff_a,-7.177373633052951,1.6963495677757772,0.44515048865007995,0.48158192090395485,0.7551308390167392,0.8169312833740523,0.0618004443573132,True,True,shared_feature_same_name,False,descriptive decomposition of the fitted terminal linear scoring function
2022,D6_ARM_002,fairbias,usualpl_a,-7.177373633052951,2.3328844028503846,0.5297959739905774,0.5699152542372882,1.2359527644155461,1.3295464075566812,0.09359364314113502,True,True,shared_feature_same_name,False,descriptive decomposition of the fitted terminal linear scoring function
2022,D6_ARM_002,fairbias,region,-7.177373633052951,,,,,,,True,False,dropped_from_fairbias_representation,True,descriptive decomposition of the fitted terminal linear scoring function
2022,D6_ARM_002,fairbias,pcnt18uptc,-7.177373633052951,,,,,,,True,False,dropped_from_fairbias_representation,True,descriptive decomposition of the fitted terminal linear scoring function
2022,D6_ARM_003,baseline,agep_a,-2.6960220624758504,-1.4092949780622133,0.528957176657114,0.41641791044776116,-0.7454566926728377,-0.5868556699691903,0.1586010227036474,True,True,representation_reparameterized,False,descriptive decomposition of the fitted terminal linear scoring function
2022,D6_ARM_003,baseline,educp_a,-2.6960220624758504,-0.05199438145263097,0.6330785759546323,0.5646635850025682,-0.03291652896767356,-0.029359333831033643,0.0035571951366399203,True,True,shared_feature_same_name,False,descriptive decomposition of the fitted terminal linear scoring function
2022,D6_ARM_003,baseline,region,-2.6960220624758504,0.2409833799710506,0.5630102669937567,0.6073446327683616,0.13567611709855912,0.14635996241179627,0.01068384531323716,True,True,shared_feature_same_name,False,descriptive decomposition of the fitted terminal linear scoring function
2022,D6_ARM_003,baseline,pcnt18uptc,-2.6960220624758504,-0.22710284871613312,0.39420193917682333,0.38813559322033897,-0.08952438335648041,-0.08814669890846523,0.0013776844480151945,True,True,shared_feature_same_name,False,descriptive decomposition of the fitted terminal linear scoring function
2022,D6_ARM_003,baseline,pcntlt18tc,-2.6960220624758504,-0.002120683805941428,0.1520579416689381,0.19472693032015065,-0.0003224668144621033,-0.00041295424771062837,-9.048743324852503e-05,True,True,shared_feature_same_name,False,descriptive decomposition of the fitted terminal linear scoring function
2022,D6_ARM_003,baseline,ratcat_a,-2.6960220624758504,-0.8253828809702561,0.6896358576978492,0.5331594958713604,-0.5692136310470444,-0.4400607207189528,0.12915291032809156,True,True,shared_feature_same_name,False,descriptive decomposition of the fitted terminal linear scoring function
2022,D6_ARM_003,baseline,empwrklsw1_a,-2.6960220624758504,-0.5258949578865723,0.7794478408161676,0.7448210922787194,-0.40990768942079814,-0.39169765695694786,0.01821003246385024,True,True,representation_reparameterized,False,descriptive decomposition of the fitted terminal linear scoring function
2022,D6_ARM_003,baseline,empwrkft1_a,-2.6960220624758504,0.615967818691764,0.5440792804018535,0.5888418079096045,0.3351353275445143,0.3627076039725938,0.027572276428079467,True,True,representation_reparameterized,False,descriptive decomposition of the fitted terminal linear scoring function
2022,D6_ARM_003,baseline,notcov_a,-2.6960220624758504,-3.191861883307941,0.9774152096880963,0.8964218455743879,-3.1197743519688728,-2.861254720253446,0.258519631715427,True,True,shared_feature_same_name,False,descriptive decomposition of the fitted terminal linear scoring function
2022,D6_ARM_003,baseline,phstat_a,-2.6960220624758504,2.1507581226467587,0.5679490674039173,0.6439736346516007,1.2215210699686265,1.3850315254972865,0.16351045552865998,True,True,shared_feature_same_name,False,descriptive decomposition of the fitted terminal linear scoring function
2022,D6_ARM_003,baseline,hypev_a,-2.6960220624758504,0.08243459115216477,0.8751087055280816,0.8892655367231639,0.07213922835390756,0.07330624094548438,0.0011670125915768186,True,True,representation_reparameterized,False,descriptive decomposition of the fitted terminal linear scoring function
2022,D6_ARM_003,baseline,chlev_a,-2.6960220624758504,0.21212981953598284,0.8902431109899666,0.9099811676082862,0.18884711047745353,0.1930341408658887,0.004187030388435153,True,True,shared_feature_same_name,False,descriptive decomposition of the fitted terminal linear scoring function
2022,D6_ARM_003,baseline,dibev_a,-2.6960220624758504,0.26160295020870045,0.9635398413872771,0.9642184557438794,0.252064865150535,0.25224239266827614,0.00017752751774114734,True,True,shared_feature_same_name,False,descriptive decomposition of the fitted terminal linear scoring function
2022,D6_ARM_003,baseline,asev_a,-2.6960220624758504,-0.5153827514354394,0.9535194631569383,0.9320150659133709,-0.491427484469066,-0.48034448904971555,0.011082995419350416,True,True,shared_feature_same_name,False,descriptive decomposition of the fitted terminal linear scoring function
2022,D6_ARM_003,baseline,visiondf_a,-2.6960220624758504,1.9024803680442846,0.439211868696702,0.4719774011299436,0.8355919576075196,0.89792773981028,0.06233578220276041,True,True,shared_feature_same_name,False,descriptive decomposition of the fitted terminal linear scoring function
2022,D6_ARM_003,baseline,hearingdf_a,-2.6960220624758504,0.8158038804515182,0.4382929013667693,0.44757062146892657,0.3575610497093649,0.3651298497704479,0.007568800061082959,True,True,shared_feature_same_name,False,descriptive decomposition of the fitted terminal linear scoring function
2022,D6_ARM_003,baseline,diff_a,-2.6960220624758504,0.8886425779384457,0.45714730734784476,0.4790960451977402,0.40624056169920775,0.4257451446846339,0.019504582985426212,True,True,representation_reparameterized,False,descriptive decomposition of the fitted terminal linear scoring function
2022,D6_ARM_003,baseline,comdiff_a,-2.6960220624758504,0.14200144220879574,0.41176745453837477,0.42214689265536726,0.05847157239909395,0.05994546758102383,0.0014738951819298807,True,True,shared_feature_same_name,False,descriptive decomposition of the fitted terminal linear scoring function
2022,D6_ARM_003,baseline,uppslfcr_a,-2.6960220624758504,-1.0835875159573363,0.4123904832366342,0.41932203389830514,-0.44686117933482994,-0.4543721210980424,-0.007510941763212454,True,True,shared_feature_same_name,False,descriptive decomposition of the fitted terminal linear scoring function
2022,D6_ARM_003,baseline,cogmemdff_a,-2.6960220624758504,1.6295520807139579,0.4451851563412641,0.48158192090395485,0.7254523978188755,0.7847628212432644,0.05931042342438876,True,True,representation_reparameterized,False,descriptive decomposition of the fitted terminal linear scoring function
2022,D6_ARM_003,baseline,usualpl_a,-2.6960220624758504,1.6773939186568052,0.5297982944589386,0.5699152542372882,0.8886804372401709,0.9559723816073742,0.0672919443672033,True,True,shared_feature_same_name,False,descriptive decomposition of the fitted terminal linear scoring function
2022,D6_ARM_003,fairbias,agep_a,-2.767761815382125,-1.3828270852269364,0.6375741771384587,0.5432122013879461,-0.8816548409883372,-0.7511685451050011,0.1304862958833361,True,True,representation_reparameterized,False,descriptive decomposition of the fitted terminal linear scoring function
2022,D6_ARM_003,fairbias,educp_a,-2.767761815382125,0.011863854696808635,0.6330785759546323,0.5646635850025682,0.007510752236788288,0.00669908672504952,-0.0008116655117387666,True,True,shared_feature_same_name,False,descriptive decomposition of the fitted terminal linear scoring function
2022,D6_ARM_003,fairbias,region,-2.767761815382125,0.24867748843923568,0.5630102669937567,0.6073446327683616,0.14000797916151092,0.15103293789388608,0.011024958732375162,True,True,shared_feature_same_name,False,descriptive decomposition of the fitted terminal linear scoring function
2022,D6_ARM_003,fairbias,pcnt18uptc,-2.767761815382125,-0.24737277212472597,0.39420193917682333,0.38813559322033897,-0.09751482647111341,-0.09601417765519024,0.0015006488159231596,True,True,shared_feature_same_name,False,descriptive decomposition of the fitted terminal linear scoring function
